MOVE_TYPE,MOVE_TYPE_DETAIL,FROM_LOCATION,TO_LOCATION,EMP_ID,START_TIME,END_TIME,GOAL
REPLEN OVERFLOW,REPLEN,A10-465B1,A11-4952,J7252,20180722202416,20180722202416,20180722202416
REPLEN OVERFLOW,REPLEN,C05-235A,C05-2451,B8257,20180722202416,20180722202416,20180722202416
REPLEN,REPLEN,B06-1602,B06-455A,D8206,20180722202428,20180722202428,20180722202428
REPLEN OVERFLOW,REPLEN,A06-315C7,A07-2103,S6895,20180722202439,20180722202439,20180722202439
REPLEN,REPLEN,A17-3651,A17-315C6,K6144,20180722202442,20180722202442,20180722202442
REPLEN,REPLEN,A09-4553,A10-260B2,R6670,20180722202453,20180722202453,20180722202453
REPLEN OVERFLOW,REPLEN,A10-260B2,A09-1152,R6670,20180722202456,20180722202456,20180722202456
REPLEN OVERFLOW,REPLEN,B06-455A,B06-4301,D8206,20180722202457,20180722202457,20180722202457
REPLEN,REPLEN,C03-2401,C01-160A,P7956,20180722202457,20180722202457,20180722202457
REPLEN,REPLEN,C17-25512,C16-105B4,M7805,20180722202523,20180722202523,20180722202523
REPLEN,REPLEN,A18-1504,A17-195B5,R6581,20180722202541,20180722202541,20180722202541
REPLEN,REPLEN,C15-31513,C14-305B3,A6539,20180722202541,20180722202541,20180722202541
REPLEN,REPLEN,A20-2901,A20-325A,S6895,20180722202549,20180722202549,20180722202549
REPLEN OVERFLOW,REPLEN,C16-105B4,C17-12011,M7805,20180722202549,20180722202549,20180722202549
REPLEN OVERFLOW,REPLEN,A17-315C6,A17-3751,K6144,20180722202551,20180722202551,20180722202551
REPLEN,REPLEN,A06-1954,A06-185C3,L6064,20180722202603,20180722202603,20180722202603
REPLEN OVERFLOW,REPLEN,C14-305B3,C15-2902,A6539,20180722202610,20180722202610,20180722202610
REPLEN OVERFLOW,REPLEN,A17-195B5,A18-1504,R6581,20180722202611,20180722202611,20180722202611
REPLEN OVERFLOW,REPLEN,A20-325A,A90-4701,S6895,20180722202611,20180722202611,20180722202611
REPLEN OVERFLOW,REPLEN,A06-185C3,A06-1903,L6064,20180722202629,20180722202629,20180722202629
REPLEN,REPLEN,A13-1403,A13-160A,H8169,20180722202643,20180722202643,20180722202643
REPLEN,REPLEN,B07-2354,B07-205A,H6424,20180722202647,20180722202647,20180722202647
REPLEN,REPLEN,A14-18013,A15-190B6,R6670,20180722202649,20180722202649,20180722202649
REPLEN OVERFLOW,REPLEN,A13-160A,A13-1403,H8169,20180722202651,20180722202651,20180722202651
REPLEN,REPLEN,A09-24513,A10-260B2,J7252,20180722202655,20180722202655,20180722202655
REPLEN OVERFLOW,REPLEN,A10-260B2,A09-24511,J7252,20180722202702,20180722202702,20180722202702
REPLEN OVERFLOW,REPLEN,A15-190B6,A14-18013,R6670,20180722202715,20180722202715,20180722202715
REPLEN,REPLEN,C95-7201,C19-425B4,P7956,20180722202732,20180722202732,20180722202732
REPLEN,REPLEN,C95-2102,C09-310A,C6086,20180722202747,20180722202747,20180722202747
REPLEN,REPLEN,C20-13512,C19-145C1,M7805,20180722202752,20180722202752,20180722202752
REPLEN OVERFLOW,REPLEN,C19-425B4,C20-4105,P7956,20180722202803,20180722202803,20180722202803
REPLEN,REPLEN,C03-1904,C01-195E6,T8030,20180722202810,20180722202810,20180722202810
REPLEN,REPLEN,A95-2601,A06-430B7,L6064,20180722202811,20180722202811,20180722202811
REPLEN,REPLEN,A09-42513,A08-385C1,R6581,20180722202822,20180722202822,20180722202822
REPLEN OVERFLOW,REPLEN,A06-430B7,A05-4052,L6064,20180722202832,20180722202832,20180722202832
REPLEN OVERFLOW,REPLEN,A08-385C1,A09-2802,R6581,20180722202855,20180722202855,20180722202855
REPLEN,REPLEN,C20-2403,C19-225C2,N5883,20180722202900,20180722202900,20180722202900
REPLEN,REPLEN,A07-26513,A08-380C1,K6144,20180722202903,20180722202903,20180722202903
REPLEN,REPLEN,A15-3052,A15-300B1,S6895,20180722202905,20180722202905,20180722202905
REPLEN OVERFLOW,REPLEN,C01-195E6,C01-2004,T8030,20180722202905,20180722202905,20180722202905
REPLEN,REPLEN,A05-5004,A04-505C1,J7252,20180722202912,20180722202912,20180722202912
REPLEN,REPLEN,A09-14513,A08-155B7,H8169,20180722202920,20180722202920,20180722202920
REPLEN,REPLEN,B02-1954,B02-185B,D8206,20180722202922,20180722202922,20180722202922
REPLEN OVERFLOW,REPLEN,A15-300B1,A14-3052,S6895,20180722202925,20180722202925,20180722202925
REPLEN OVERFLOW,REPLEN,C19-225C2,C20-2403,N5883,20180722202940,20180722202940,20180722202940
REPLEN OVERFLOW,REPLEN,A04-505C1,A05-5004,J7252,20180722202955,20180722202955,20180722202955
REPLEN OVERFLOW,REPLEN,A08-155B7,A09-1753,H8169,20180722203009,20180722203009,20180722203009
REPLEN,REPLEN,C10-4251,C10-425A,M7805,20180722203011,20180722203011,20180722203011
REPLEN,REPLEN,A04-2003,A04-230B6,R6670,20180722203021,20180722203021,20180722203021
REPLEN OVERFLOW,REPLEN,B02-185B,B02-1602,D8206,20180722203027,20180722203027,20180722203027
REPLEN,REPLEN,C90-1051,C01-195E6,B8257,20180722203029,20180722203029,20180722203029
REPLEN OVERFLOW,REPLEN,A04-230B6,A04-2003,R6670,20180722203051,20180722203051,20180722203051
REPLEN,REPLEN,A17-3751,A17-315C6,S6895,20180722203053,20180722203053,20180722203053
REPLEN,REPLEN,A17-2903,A17-305B2,R6581,20180722203057,20180722203057,20180722203057
REPLEN,REPLEN,C16-1651,C90-535B,P7956,20180722203059,20180722203059,20180722203059
REPLEN OVERFLOW,REPLEN,A17-305B2,A17-3551,R6581,20180722203120,20180722203120,20180722203120
REPLEN,REPLEN,B02-4001,B02-450B,H6424,20180722203133,20180722203133,20180722203133
REPLEN OVERFLOW,REPLEN,C90-535B,C11-1103,P7956,20180722203137,20180722203137,20180722203137
REPLEN OVERFLOW,REPLEN,B02-450B,B02-4501,H6424,20180722203140,20180722203140,20180722203140
REPLEN OVERFLOW,REPLEN,A17-315C6,A18-2405,S6895,20180722203147,20180722203147,20180722203147
REPLEN,REPLEN,A02-3553,A02-330B,H8169,20180722203157,20180722203157,20180722203157
REPLEN,REPLEN,C16-1202,C16-100A,N5883,20180722203206,20180722203206,20180722203206
REPLEN,REPLEN,A15-24011,A15-260B3,R6581,20180722203218,20180722203218,20180722203218
REPLEN,REPLEN,A07-44012,A08-380C1,K6144,20180722203220,20180722203220,20180722203220
REPLEN,REPLEN,A08-33512,A08-345A,L6064,20180722203221,20180722203221,20180722203221
REPLEN OVERFLOW,REPLEN,A08-380C1,A07-44012,K6144,20180722203233,20180722203233,20180722203233
REPLEN OVERFLOW,REPLEN,A02-330B,A02-3553,H8169,20180722203235,20180722203235,20180722203235
REPLEN OVERFLOW,REPLEN,A15-260B3,A15-24011,R6581,20180722203236,20180722203236,20180722203236
REPLEN,REPLEN,C16-2753,C16-265B1,M7805,20180722203240,20180722203240,20180722203240
REPLEN OVERFLOW,REPLEN,A08-345A,A08-31011,L6064,20180722203248,20180722203248,20180722203248
REPLEN,REPLEN,C20-4105,C19-425B4,T8030,20180722203256,20180722203256,20180722203256
REPLEN OVERFLOW,REPLEN,C16-265B1,C16-2651,M7805,20180722203317,20180722203317,20180722203317
REPLEN OVERFLOW,REPLEN,C19-425B4,C20-4105,T8030,20180722203319,20180722203319,20180722203319
REPLEN,REPLEN,A07-31513,A07-215A,R6670,20180722203321,20180722203321,20180722203321
REPLEN OVERFLOW,REPLEN,A07-215A,A07-30513,R6670,20180722203327,20180722203327,20180722203327
REPLEN,REPLEN,A07-17513,A08-140B3,J7252,20180722203332,20180722203332,20180722203332
REPLEN,REPLEN,A13-1852,A13-255B,M7464,20180722203335,20180722203335,20180722203335
REPLEN,REPLEN,B04-3451,B04-375A,D8206,20180722203343,20180722203343,20180722203343
REPLEN OVERFLOW,REPLEN,A08-140B3,A07-14511,J7252,20180722203359,20180722203359,20180722203359
REPLEN,REPLEN,A05-4402,A06-460B2,S6895,20180722203417,20180722203417,20180722203417
REPLEN,REPLEN,C05-2402,C05-280C,N5883,20180722203418,20180722203418,20180722203418
REPLEN,REPLEN,C14-2001,C08-235C6,C6086,20180722203427,20180722203427,20180722203427
REPLEN OVERFLOW,REPLEN,B04-375A,B04-3552,D8206,20180722203431,20180722203431,20180722203431
REPLEN,REPLEN,B06-3001,B06-310A,H6424,20180722203438,20180722203438,20180722203438
REPLEN OVERFLOW,REPLEN,A06-460B2,A05-4103,S6895,20180722203443,20180722203443,20180722203443
REPLEN OVERFLOW,REPLEN,C05-280C,C05-2852,N5883,20180722203444,20180722203444,20180722203444
REPLEN,REPLEN,C20-34011,C19-425B4,B8257,20180722203505,20180722203505,20180722203505
REPLEN,REPLEN,A18-1504,A17-195B5,L6064,20180722203508,20180722203508,20180722203508
REPLEN,REPLEN,C04-1702,C04-185C,T5667,20180722203517,20180722203517,20180722203517
REPLEN OVERFLOW,REPLEN,C19-425B4,C20-34011,B8257,20180722203523,20180722203523,20180722203523
REPLEN OVERFLOW,REPLEN,A13-255B,A13-1852,M7464,20180722203528,20180722203528,20180722203528
REPLEN,REPLEN,C01-2652,C01-235C6,P7956,20180722203528,20180722203528,20180722203528
REPLEN,REPLEN,A02-1302,A02-160A,R6581,20180722203536,20180722203536,20180722203536
REPLEN OVERFLOW,REPLEN,A17-195B5,A18-1504,L6064,20180722203540,20180722203540,20180722203540
REPLEN,REPLEN,C19-14512,C19-135C8,M7805,20180722203543,20180722203543,20180722203543
REPLEN OVERFLOW,REPLEN,C01-235C6,C01-2453,P7956,20180722203602,20180722203602,20180722203602
REPLEN OVERFLOW,REPLEN,C19-135C8,C19-13011,M7805,20180722203603,20180722203603,20180722203603
REPLEN,REPLEN,A18-2405,A17-315C6,K6144,20180722203634,20180722203634,20180722203634
REPLEN,REPLEN,C12-1005,C12-115A,T3971,20180722203641,20180722203641,20180722203641
REPLEN OVERFLOW,REPLEN,C12-115A,C12-1201,T3971,20180722203647,20180722203647,20180722203647
REPLEN,REPLEN,A95-4401,A08-435C8,R6670,20180722203648,20180722203648,20180722203648
REPLEN,REPLEN,A09-3454,A10-380B3,J7252,20180722203711,20180722203711,20180722203711
REPLEN OVERFLOW,REPLEN,A17-315C6,A17-3651,K6144,20180722203714,20180722203714,20180722203714
REPLEN OVERFLOW,REPLEN,A08-435C8,A08-48012,R6670,20180722203721,20180722203721,20180722203721
REPLEN,REPLEN,A09-20511,A08-195B5,L6064,20180722203731,20180722203731,20180722203731
REPLEN,REPLEN,A04-1452,A04-480A,D6621,20180722203735,20180722203735,20180722203735
REPLEN OVERFLOW,REPLEN,A10-380B3,A09-31513,J7252,20180722203737,20180722203737,20180722203737
REPLEN,REPLEN,C20-30512,C19-245C2,M7805,20180722203741,20180722203741,20180722203741
REPLEN,REPLEN,A05-4253,A06-380C2,S6895,20180722203744,20180722203744,20180722203744
REPLEN OVERFLOW,REPLEN,A08-195B5,A09-20511,L6064,20180722203749,20180722203749,20180722203749
REPLEN,REPLEN,B01-3204,B01-390A,H6424,20180722203755,20180722203755,20180722203755
REPLEN,REPLEN,A09-37513,A08-385C2,M7464,20180722203800,20180722203800,20180722203800
REPLEN,REPLEN,C07-3153,C07-315A,W6323,20180722203800,20180722203800,20180722203800
REPLEN OVERFLOW,REPLEN,C19-245C2,C20-30512,M7805,20180722203804,20180722203804,20180722203804
REPLEN OVERFLOW,REPLEN,A06-380C2,A05-4402,S6895,20180722203813,20180722203813,20180722203813
REPLEN OVERFLOW,REPLEN,B01-390A,B01-4201,H6424,20180722203824,20180722203824,20180722203824
REPLEN OVERFLOW,REPLEN,C07-315A,C07-2901,W6323,20180722203824,20180722203824,20180722203824
REPLEN OVERFLOW,REPLEN,C01-175E8,C01-2652,P7956,20180722203837,20180722203837,20180722203837
REPLEN,REPLEN,A14-18013,A15-190B6,L6064,20180722203839,20180722203839,20180722203839
REPLEN OVERFLOW,REPLEN,A08-385C2,A09-37513,M7464,20180722203842,20180722203842,20180722203842
REPLEN OVERFLOW,REPLEN,A04-480A,A04-4651,D6621,20180722203845,20180722203845,20180722203845
REPLEN,REPLEN,C09-2453,C09-245A,C6086,20180722203849,20180722203849,20180722203849
REPLEN OVERFLOW,REPLEN,A15-190B6,A14-18013,L6064,20180722203859,20180722203859,20180722203859
REPLEN,REPLEN,A09-24511,A10-260B2,J7252,20180722203900,20180722203900,20180722203900
REPLEN,REPLEN,C95-6501,C02-205A,T8030,20180722203905,20180722203905,20180722203905
REPLEN,REPLEN,C09-1851,C08-155C5,A6539,20180722203908,20180722203908,20180722203908
REPLEN,REPLEN,B05-2351,B06-310A,D8206,20180722203917,20180722203917,20180722203917
REPLEN OVERFLOW,REPLEN,A10-260B2,A09-24511,J7252,20180722203927,20180722203927,20180722203927
REPLEN OVERFLOW,REPLEN,C08-155C5,C09-2453,A6539,20180722203947,20180722203947,20180722203947
REPLEN,REPLEN,C20-4154,C20-415A,B8257,20180722204003,20180722204003,20180722204003
REPLEN,REPLEN,C20-1754,C20-170A,N5883,20180722204012,20180722204012,20180722204012
REPLEN OVERFLOW,REPLEN,C01-125C4,C01-1251,W6323,20180722204013,20180722204013,20180722204013
REPLEN,REPLEN,A11-29013,A10-195C5,S6895,20180722204019,20180722204019,20180722204019
REPLEN OVERFLOW,REPLEN,A10-195C5,A11-2202,S6895,20180722204040,20180722204040,20180722204040
REPLEN,REPLEN,C05-2451,C05-235A,W6323,20180722204101,20180722204101,20180722204101
REPLEN,REPLEN,A07-52011,A06-515B5,K6144,20180722204102,20180722204102,20180722204102
REPLEN,REPLEN,A09-1704,A10-100B3,H8169,20180722204108,20180722204108,20180722204108
REPLEN OVERFLOW,REPLEN,C05-235A,C05-2451,W6323,20180722204109,20180722204109,20180722204109
REPLEN,REPLEN,B05-3702,B03-210A,H6424,20180722204110,20180722204110,20180722204110
REPLEN,REPLEN,C04-2652,C04-250B,P7956,20180722204114,20180722204114,20180722204114
REPLEN,REPLEN,C04-2204,C04-225B,T3971,20180722204115,20180722204115,20180722204115
REPLEN,REPLEN,A05-44513,A04-385B3,L6064,20180722204129,20180722204129,20180722204129
REPLEN,REPLEN,A07-30512,A08-310B8,D6621,20180722204130,20180722204130,20180722204130
REPLEN OVERFLOW,REPLEN,C20-415A,C20-4154,B8257,20180722204135,20180722204135,20180722204135
REPLEN OVERFLOW,REPLEN,C04-250B,C04-2652,P7956,20180722204141,20180722204141,20180722204141
REPLEN,REPLEN,A05-50013,A04-385C2,M7464,20180722204143,20180722204143,20180722204143
REPLEN OVERFLOW,REPLEN,C02-205A,C05-1853,T8030,20180722204143,20180722204143,20180722204143
REPLEN,REPLEN,A07-4854,A08-380C1,J7252,20180722204150,20180722204150,20180722204150
REPLEN OVERFLOW,REPLEN,A08-310B8,A07-30513,D6621,20180722204152,20180722204152,20180722204152
REPLEN OVERFLOW,REPLEN,C04-225B,C04-2153,T3971,20180722204157,20180722204157,20180722204157
REPLEN,REPLEN,C20-2252,C20-235A,A6539,20180722204208,20180722204208,20180722204208
REPLEN OVERFLOW,REPLEN,A10-100B3,A09-1704,H8169,20180722204216,20180722204216,20180722204216
REPLEN OVERFLOW,REPLEN,A04-385C2,A05-33512,M7464,20180722204218,20180722204218,20180722204218
REPLEN,REPLEN,A07-2103,A06-315C7,R6581,20180722204221,20180722204221,20180722204221
REPLEN OVERFLOW,REPLEN,A08-380C1,A07-4854,J7252,20180722204241,20180722204241,20180722204241
REPLEN,REPLEN,C14-2502,C14-250A,C6086,20180722204242,20180722204242,20180722204242
REPLEN OVERFLOW,REPLEN,A06-315C7,A07-3004,R6581,20180722204252,20180722204252,20180722204252
REPLEN,REPLEN,C20-34011,C19-425B4,W6323,20180722204253,20180722204253,20180722204253
REPLEN,REPLEN,B07-3351,B07-335A,D8206,20180722204305,20180722204305,20180722204305
REPLEN OVERFLOW,REPLEN,C19-425B4,C20-34011,W6323,20180722204308,20180722204308,20180722204308
REPLEN OVERFLOW,REPLEN,B07-335A,B07-3351,D8206,20180722204330,20180722204330,20180722204330
REPLEN,REPLEN,C10-1154,C10-105A,M7805,20180722204334,20180722204334,20180722204334
REPLEN,REPLEN,A07-45511,A06-395B6,K6144,20180722204408,20180722204408,20180722204408
REPLEN,REPLEN,A07-29512,A06-225C3,D6621,20180722204409,20180722204409,20180722204409
REPLEN,REPLEN,C05-2451,C05-235A,T8030,20180722204418,20180722204418,20180722204418
REPLEN OVERFLOW,REPLEN,A06-225C3,A07-24013,D6621,20180722204430,20180722204430,20180722204430
REPLEN,REPLEN,C94-2401,C94-240C,P7956,20180722204430,20180722204430,20180722204430
REPLEN,REPLEN,A09-24511,A10-260B2,R6581,20180722204432,20180722204432,20180722204432
REPLEN,REPLEN,C15-4002,C95-440A,N5883,20180722204444,20180722204444,20180722204444
REPLEN OVERFLOW,REPLEN,C05-235A,C05-2451,T8030,20180722204445,20180722204445,20180722204445
REPLEN,REPLEN,A09-24011,A04-425A,L6064,20180722204448,20180722204448,20180722204448
REPLEN OVERFLOW,REPLEN,A10-260B2,A09-24511,R6581,20180722204449,20180722204449,20180722204449
REPLEN OVERFLOW,REPLEN,C95-440A,C95-4404,N5883,20180722204459,20180722204459,20180722204459
REPLEN,REPLEN,C09-4101,C08-435C6,T5667,20180722204504,20180722204504,20180722204504
REPLEN,REPLEN,C90-7251,C90-715A,W6323,20180722204514,20180722204514,20180722204514
REPLEN,REPLEN,A17-3551,A17-305B2,H8169,20180722204535,20180722204535,20180722204535
REPLEN OVERFLOW,REPLEN,C94-240C,C94-2401,P7956,20180722204546,20180722204546,20180722204546
REPLEN,REPLEN,A05-43511,A04-395C6,D6621,20180722204556,20180722204556,20180722204556
REPLEN OVERFLOW,REPLEN,A04-395C6,A05-43011,D6621,20180722204617,20180722204617,20180722204617
REPLEN,REPLEN,C06-3003,C06-305A,T3971,20180722204620,20180722204620,20180722204620
REPLEN,REPLEN,A17-3651,A17-315C6,J7252,20180722204625,20180722204625,20180722204625
REPLEN,REPLEN,C19-4202,C18-435C5,C6086,20180722204626,20180722204626,20180722204626
REPLEN,REPLEN,B10-2904,B11-335A,H6424,20180722204630,20180722204630,20180722204630
REPLEN,REPLEN,A90-4701,A20-325A,R6670,20180722204639,20180722204639,20180722204639
REPLEN,REPLEN,A09-34012,A08-265C3,R6581,20180722204654,20180722204654,20180722204654
REPLEN OVERFLOW,REPLEN,C18-435C5,C19-3704,C6086,20180722204657,20180722204657,20180722204657
REPLEN,REPLEN,C04-2601,C04-270A,B8257,20180722204702,20180722204702,20180722204702
REPLEN,REPLEN,B11-1155,B11-160B,M4142,20180722204703,20180722204703,20180722204703
REPLEN OVERFLOW,REPLEN,A17-305B2,A17-3703,H8169,20180722204715,20180722204715,20180722204715
REPLEN OVERFLOW,REPLEN,A08-265C3,A09-24011,R6581,20180722204722,20180722204722,20180722204722
REPLEN OVERFLOW,REPLEN,C04-270A,C04-2601,B8257,20180722204730,20180722204730,20180722204730
REPLEN OVERFLOW,REPLEN,B11-160B,B11-1201,M4142,20180722204735,20180722204735,20180722204735
REPLEN,REPLEN,A03-36512,A03-270B,S6895,20180722204746,20180722204746,20180722204746
REPLEN,REPLEN,A10-20012,A10-190A,L6064,20180722204757,20180722204757,20180722204757
REPLEN,REPLEN,C09-4202,C08-220A,A6539,20180722204807,20180722204807,20180722204807
REPLEN OVERFLOW,REPLEN,A17-315C6,A17-3651,J7252,20180722204816,20180722204816,20180722204816
REPLEN,REPLEN,B07-4351,B07-405A,D8206,20180722204819,20180722204819,20180722204819
REPLEN,REPLEN,A14-2053,A15-260B3,K6144,20180722204828,20180722204828,20180722204828
REPLEN OVERFLOW,REPLEN,C08-220A,C08-2501,A6539,20180722204838,20180722204838,20180722204838
REPLEN,REPLEN,C12-1951,C12-195C6,P7956,20180722204843,20180722204843,20180722204843
REPLEN,REPLEN,A07-44012,A08-380C1,R6581,20180722204845,20180722204845,20180722204845
REPLEN OVERFLOW,REPLEN,A15-260B3,A14-2053,K6144,20180722204851,20180722204851,20180722204851
REPLEN,REPLEN,C10-3451,C10-320A,M7805,20180722204854,20180722204854,20180722204854
REPLEN OVERFLOW,REPLEN,A08-380C1,A07-44512,R6581,20180722204910,20180722204910,20180722204910
REPLEN OVERFLOW,REPLEN,C12-195C6,C13-2752,P7956,20180722204910,20180722204910,20180722204910
REPLEN,REPLEN,C95-7104,C95-480B,W6323,20180722204931,20180722204931,20180722204931
REPLEN,REPLEN,B02-1451,B02-135A,M4142,20180722205000,20180722205000,20180722205000
REPLEN,REPLEN,C07-1453,C08-420C4,C6086,20180722205007,20180722205007,20180722205007
REPLEN,REPLEN,A14-18013,A15-190B6,H8169,20180722205013,20180722205013,20180722205013
REPLEN OVERFLOW,REPLEN,C95-480B,C95-4801,W6323,20180722205016,20180722205016,20180722205016
REPLEN,REPLEN,A06-1553,A90-140A,D6621,20180722205022,20180722205022,20180722205022
REPLEN,REPLEN,A18-18511,A17-185B3,J7252,20180722205034,20180722205034,20180722205034
REPLEN,REPLEN,C13-1902,C13-180A,N5883,20180722205037,20180722205037,20180722205037
REPLEN,REPLEN,C08-4301,C95-190B,B8257,20180722205055,20180722205055,20180722205055
REPLEN OVERFLOW,REPLEN,A15-190B6,A14-18013,H8169,20180722205056,20180722205056,20180722205056
REPLEN OVERFLOW,REPLEN,C08-420C4,C13-42512,C6086,20180722205100,20180722205100,20180722205100
REPLEN,REPLEN,C07-2901,C08-430C7,A6539,20180722205116,20180722205116,20180722205116
REPLEN,REPLEN,A90-4304,A18-160A,H6424,20180722205127,20180722205127,20180722205127
REPLEN,REPLEN,A09-12013,A08-105B2,S6895,20180722205132,20180722205132,20180722205132
REPLEN OVERFLOW,REPLEN,A90-140A,A90-1701,D6621,20180722205149,20180722205149,20180722205149
REPLEN OVERFLOW,REPLEN,A08-105B2,A09-12013,S6895,20180722205152,20180722205152,20180722205152
REPLEN,REPLEN,C14-4253,C14-430A,M7805,20180722205154,20180722205154,20180722205154
REPLEN,REPLEN,B07-3004,B11-335A,D8206,20180722205218,20180722205218,20180722205218
REPLEN,REPLEN,A09-24511,A10-260B2,J7252,20180722205234,20180722205234,20180722205234
REPLEN OVERFLOW,REPLEN,A18-160A,A19-3251,H6424,20180722205243,20180722205243,20180722205243
REPLEN OVERFLOW,REPLEN,A10-260B2,A09-24511,J7252,20180722205246,20180722205246,20180722205246
REPLEN,REPLEN,C05-1953,C05-140A,P7956,20180722205335,20180722205335,20180722205335
REPLEN,REPLEN,A09-4653,A08-475C5,K6144,20180722205342,20180722205342,20180722205342
REPLEN,REPLEN,C20-31013,C19-345B2,N5883,20180722205347,20180722205347,20180722205347
REPLEN,REPLEN,C02-3051,C02-240B3,B8257,20180722205348,20180722205348,20180722205348
REPLEN OVERFLOW,REPLEN,C19-345B2,C20-31013,N5883,20180722205352,20180722205352,20180722205352
REPLEN OVERFLOW,REPLEN,B11-335A,B07-3402,D8206,20180722205400,20180722205400,20180722205400
